NAME	X	Y	Z
FoobarAB5_BazMoo_7ADCDACBDDAACBBA-1	-0.7028	0.4626	0.6371
FoobarAB2_BazMoo_3ADCBCCBDBCBCDDC-1	-0.4127	0.4767	0.6036
FoobarAB8_BazMoo_3CDCDBADBCACCDCD-1	-0.3849	0.8347	0.6751
FoobarAB5_BazMoo_8BDACDCCCDCBDCCC-1	-0.1809	0.8088	0.7126
FoobarAB5_BazMoo_6CDCABDBDDDCABDC-1	-0.5613	0.5943	0.6086
FoobarAB3_BazMoo_4BDCABCABCBCBDAA-1	-0.538	0.2529	0.3412
FoobarAB4_BazMoo_6BABAAABBADADDDC-1	-0.0273	0.9931	0.2183
FoobarAB8_BazMoo_4BBDBBDACADAADDD-1	-0.0313	0.8454	0.3196
FoobarAB1_BazMoo_7ABBCBAACAACAADC-1	-0.9374	0.0731	0.1472
FoobarAB1_BazMoo_8ADCDCBACDDDDBBD-1	-0.8518	0.3827	0.2361
FoobarAB8_BazMoo_8BCBDBDABABADDAA-1	-0.8442	0.6037	0.7136
FoobarAB3_BazMoo_8DCCCBADACCADADA-1	-0.7771	0.5337	0.8846
FoobarAB2_BazMoo_6ACCDDBDCDABDADC-1	-0.0755	0.7673	0.1646
FoobarAB8_BazMoo_4DCCDDCABCDADCAA-1	-0.9545	0.0843	0.8112
FoobarAB4_BazMoo_6DCCDCADACDDAABB-1	-0.7115	0.148	0.8984
FoobarAB6_BazMoo_5DBBCBCACDCDBDDB-1	-0.7373	0.3682	0.4135
FoobarAB1_BazMoo_2ACABAAACDCADCDC-1	-0.644	0.0091	0.8617
FoobarAB5_BazMoo_6BDCCBDBADBDACBB-1	-0.5535	0.2329	0.607
FoobarAB8_BazMoo_7CBABDCCDCCADCBD-1	-0.7935	0.2477	0.0628
FoobarAB1_BazMoo_3ADCABCABDBACCAB-1	-0.934	0.4619	0.2182
FoobarAB5_BazMoo_6AACDDDCDAAADCCA-1	-0.757	0.5074	0.6859
FoobarAB6_BazMoo_1BCDACCBADBDDADC-1	-0.3123	0.5333	0.3419
FoobarAB7_BazMoo_7BBDCCDBCAABBACD-1	-0.0827	0.6618	0.2884
FoobarAB6_BazMoo_2BDBBABDBBAACADD-1	-0.1492	0.0074	0.3086
FoobarAB2_BazMoo_4AAACBCDCDCBBDDC-1	-0.5323	0.8734	0.9904
FoobarAB8_BazMoo_6DAACABADDDACDCB-1	-0.5055	0.1417	0.0682
FoobarAB5_BazMoo_1AACBCABDDCBBDBC-1	-0.5617	0.0077	0.6167
FoobarAB3_BazMoo_6DCCACDABDDDCDDC-1	-0.1343	0.466	0.8566
FoobarAB5_BazMoo_8DCACDCAABDDCCAA-1	-0.7597	0.4613	0.2045
FoobarAB5_BazMoo_7ABBDBBBCDDDCBDD-1	-0.7443	0.3343	0.4579
FoobarAB3_BazMoo_3CACABACCCACDCCC-1	-0.8439	0.19	0.0499
FoobarAB1_BazMoo_7ABBDCBBDDADADBA-1	-0.7159	0.9844	0.8908
FoobarAB2_BazMoo_5CDACCCDDCBABBDA-1	-0.2476	0.4014	0.113
FoobarAB5_BazMoo_4AABBCBCAABADBCA-1	-0.6462	0.7594	0.2728
FoobarAB8_BazMoo_8DBADBACACDDCAAB-1	-0.1983	0.3471	0.9549
FoobarAB1_BazMoo_8AACDBCDADBDDBCB-1	-0.9842	0.6608	0.5126
FoobarAB2_BazMoo_4ACBDCAADCBBBADD-1	-0.5232	0.1938	0.1523
FoobarAB6_BazMoo_2DADBBDADDABBCCA-1	-0.2667	0.7462	0.9959
FoobarAB4_BazMoo_6BDABDDAACCABDBB-1	-0.6395	0.1787	0.5176
FoobarAB6_BazMoo_3BBDCACBADBABDDB-1	-0.8979	0.5021	0.7042
FoobarAB3_BazMoo_2ADDABDCBCCDDDDA-1	-0.8085	0.5618	0.8715
FoobarAB3_BazMoo_8DDDADDDAADDDAAA-1	-0.864	0.316	0.6986
FoobarAB6_BazMoo_7BADBDCABBBDDCCA-1	-0.1522	0.4846	0.0708
FoobarAB8_BazMoo_4BAAAACCBADDCCDD-1	-0.0167	0.584	0.8119
FoobarAB5_BazMoo_5CACADBDACBDCCCB-1	-0.522	0.4994	0.1919
FoobarAB4_BazMoo_1AAAABACBBACBDBC-1	-0.7283	0.6184	0.8502
FoobarAB7_BazMoo_2BDCCDBABACADDAC-1	-0.4206	0.3558	0.5572
FoobarAB4_BazMoo_1DCBACDAABBCBDBC-1	-0.9589	0.1114	0.6942
FoobarAB8_BazMoo_1ACCADAADDDDBACD-1	-0.7397	0.2794	0.2026
FoobarAB8_BazMoo_1DDCDDBACCDAACCA-1	-0.45	0.1823	0.7646
FoobarAB8_BazMoo_5DAACDBBCCCCAACD-1	-0.5121	0.9143	0.4803
FoobarAB5_BazMoo_2ABDDDBBACADADBB-1	-0.9906	0.1769	0.7527
FoobarAB5_BazMoo_1ABDCBBBDDBDAACC-1	-0.765	0.2716	0.9364
FoobarAB2_BazMoo_6BBAAADCCBCCACAB-1	-0.6065	0.2076	0.8558
FoobarAB4_BazMoo_8DDCDAABDAABBCCB-1	-0.4973	0.1205	0.0415
FoobarAB7_BazMoo_3CCDCBABDDDACACD-1	-0.7035	0.4192	0.1646
FoobarAB6_BazMoo_2BCBDBDADDBBACAA-1	-0.9337	0.9046	0.5536
FoobarAB8_BazMoo_1CCAACBBCDDBCCAD-1	-0.1493	0.967	0.7916
FoobarAB1_BazMoo_5CABABCDBADCCBBC-1	-0.2011	0.4845	0.3293
FoobarAB5_BazMoo_1BBBDCBADABBBCAA-1	-0.259	0.3139	0.1363
FoobarAB2_BazMoo_4DBBBCAABACCDABB-1	-0.7853	0.607	0.6357
FoobarAB3_BazMoo_2CDBDDDCABAABAAD-1	-0.4006	0.1173	0.2685
FoobarAB1_BazMoo_3CACDABCAAABDCAC-1	-0.9365	0.6942	0.9252
FoobarAB3_BazMoo_3CDBBADBBAAACADD-1	-0.3126	0.5584	0.8922
FoobarAB4_BazMoo_3CBDDAADACCABDDA-1	-0.1053	0.7493	0.1465
FoobarAB1_BazMoo_3DBAAABCCDDBAABA-1	-0.7306	0.2996	0.5747
FoobarAB2_BazMoo_7CBBCCADAAADDBCB-1	-0.5602	0.4776	0.9314
FoobarAB4_BazMoo_8BCABBBADCCBABDA-1	-0.4018	0.9514	0.5805
FoobarAB4_BazMoo_6BCBACBCCBADABAD-1	-0.9533	0.3497	0.4889
FoobarAB1_BazMoo_8DAACDBCAABDBBBB-1	-0.4288	0.7993	0.2565
FoobarAB7_BazMoo_7DCDBACBABDBCCBB-1	-0.9682	0.1242	0.1138
FoobarAB3_BazMoo_7DACDCDADACBBBDA-1	-0.7294	0.2461	0.1903
FoobarAB8_BazMoo_2BADBCCCDBCDBDDA-1	-0.6231	0.5915	0.1835
FoobarAB2_BazMoo_6DADACCCABCDAAAB-1	-0.7002	0.0015	0.566
FoobarAB6_BazMoo_1BABCCDADADBDAAA-1	-0.6016	0.3109	0.6076
FoobarAB2_BazMoo_4BACBDBDBDBCDABB-1	-0.7919	0.8244	0.1873
FoobarAB5_BazMoo_1CCCCDDCDDBBABBD-1	-0.3116	0.6478	0.3993
FoobarAB8_BazMoo_4ABDCDDAACBADCDD-1	-0.3037	0.7105	0.2026
FoobarAB1_BazMoo_8BDABCBCCCDBCDBB-1	-0.2698	0.3256	0.0895
FoobarAB8_BazMoo_8CADABBBCCACACAD-1	-0.9917	0.5794	0.9918
FoobarAB8_BazMoo_3CDCBDCCDACDBAAA-1	-0.8763	0.4782	0.2067
FoobarAB4_BazMoo_8CCBCABDAABDDDAC-1	-0.8532	0.8648	0.5803
FoobarAB2_BazMoo_8DADACBCCCCCACDD-1	-0.6963	0.7971	0.7818
FoobarAB7_BazMoo_5ACBCBCDBACCAADB-1	-0.867	0.9143	0.944
FoobarAB7_BazMoo_6DACCBDAADBBBDCC-1	-0.4861	0.7063	0.9577
FoobarAB4_BazMoo_5ACBDCADDCAABDAC-1	-0.1392	0.8619	0.9415
FoobarAB1_BazMoo_3CACBBCBDADBDADB-1	-0.4541	0.3576	0.723
FoobarAB3_BazMoo_4AACDACAABCCAADB-1	-0.1647	0.6872	0.5687
FoobarAB5_BazMoo_8CDAAABADDBCCDDA-1	-0.3489	0.1784	0.1707
FoobarAB6_BazMoo_5ACCABBAABABAAAC-1	-0.8838	0.9917	0.7181
FoobarAB6_BazMoo_6AADDDDBBBCAADBA-1	-0.0957	0.7802	0.5469
FoobarAB4_BazMoo_7DBDBCDBBCCABBBA-1	-0.3123	0.7384	0.1307
FoobarAB4_BazMoo_1CCCCAACDBACAACD-1	-0.9465	0.9939	0.0995
FoobarAB5_BazMoo_6ACCBDCBDDBDDAAA-1	-0.6479	0.5763	0.2159
FoobarAB2_BazMoo_1CACBDDCCDDCDDDA-1	-0.3579	0.7723	0.2503
FoobarAB7_BazMoo_3AABBBDACCCCBBDC-1	-0.7349	0.4003	0.9088
FoobarAB1_BazMoo_7ADCBCDBBCDBBBCC-1	-0.8567	0.8577	0.0081
FoobarAB6_BazMoo_1ADDCCBAAABABDBD-1	-0.043	0.7598	0.173
FoobarAB8_BazMoo_6ABDCDACDCAADACD-1	-0.394	0.0934	0.4228
FoobarAB4_BazMoo_4DBBCDBAACBDCABD-1	-0.9018	0.3847	0.0097
FoobarAB1_BazMoo_5BADCCACDCBABBBA-1	-0.6	0.8563	0.929
FoobarAB5_BazMoo_3CADABCAACADDBAB-1	-0.4063	0.2858	0.0845
FoobarAB4_BazMoo_7BCCCBDACAAACCAC-1	-0.5711	0.0683	0.3951
FoobarAB6_BazMoo_4ABBDACABBBADDDB-1	-0.209	0.7026	0.1768
FoobarAB3_BazMoo_6DCBDBDCBADABACA-1	-0.9103	0.6111	0.7886
FoobarAB1_BazMoo_4CDDBABBBCBACDCA-1	-0.921	0.826	0.205
FoobarAB7_BazMoo_2DBDBDDADBDBBDAB-1	-0.416	0.2007	0.6032
FoobarAB2_BazMoo_7CDCDCCCCCACBCCA-1	-0.9806	0.6941	0.0028
FoobarAB7_BazMoo_4DBBBBACABADBACC-1	-0.7425	0.1397	0.5729
FoobarAB2_BazMoo_1DABDCBCDCABBCAD-1	-0.4147	0.6057	0.1588
FoobarAB4_BazMoo_3CACCCDCCABBDCBB-1	-0.5276	0.0191	0.8513
FoobarAB3_BazMoo_7CBAAACACCCDBDBC-1	-0.8001	0.3637	0.2458
FoobarAB3_BazMoo_5BBBDDABDBDDBABC-1	-0.3222	0.2748	0.2598
FoobarAB8_BazMoo_5DCBDCACBDDCCACC-1	-0.5772	0.9693	0.0186
FoobarAB2_BazMoo_1CBBBCCACCAACBDB-1	-0.3522	0.4409	0.0179
FoobarAB7_BazMoo_6CCACDCAAAABBADB-1	-0.189	0.2793	0.0365
FoobarAB5_BazMoo_1CBACACADBDADAAD-1	-0.0207	0.3299	0.6826
FoobarAB5_BazMoo_1AADACDDBBCACDAC-1	-0.0201	0.717	0.259
FoobarAB8_BazMoo_6CDDCCBCBCBCACAA-1	-0.4311	0.6756	0.6612
FoobarAB2_BazMoo_3DADBCDADBBDDCDB-1	-0.1828	0.7758	0.9895
FoobarAB5_BazMoo_2ADBAACBCBBCBBAB-1	-0.5977	0.6429	0.0192
FoobarAB4_BazMoo_4BCBDDDCBCBDADCA-1	-0.9112	0.346	0.8193
FoobarAB5_BazMoo_5ABDDCDBBACBDABB-1	-0.7703	0.5192	0.3553
FoobarAB7_BazMoo_5BBDAADCBAACDCDA-1	-0.4924	0.2779	0.1128
FoobarAB3_BazMoo_7BDCADDADDAABBAA-1	-0.1787	0.9386	0.6359
FoobarAB1_BazMoo_2BBCBABCBDAADADD-1	-0.0771	0.4406	0.643
FoobarAB4_BazMoo_4AABCBABACDDCCBD-1	-0.8917	0.7923	0.51
FoobarAB5_BazMoo_3CCCCDBAACBACCDD-1	-0.7648	0.3021	0.1616
FoobarAB3_BazMoo_3CCACCBDBDAAAADD-1	-0.1173	0.1198	0.9581
FoobarAB6_BazMoo_7ACDBAAADAABCBDA-1	-0.5962	0.7459	0.9222
FoobarAB3_BazMoo_7BDCBBBDABBCBABD-1	-0.6395	0.7154	0.3002
FoobarAB1_BazMoo_6CABADDBBAADCAAB-1	-0.279	0.2351	0.6092
FoobarAB7_BazMoo_2BABCBBCCDCBAAAC-1	-0.9171	0.8624	0.9384
FoobarAB8_BazMoo_8DACDCCDCADBBBDC-1	-0.8696	0.8893	0.5502
FoobarAB8_BazMoo_1AACCDBACDCADDAD-1	-0.1161	0.2338	0.7746
FoobarAB6_BazMoo_2CAACCACDBACACBA-1	-0.7443	0.8899	0.1898
FoobarAB8_BazMoo_3DBDBAADBDDBCCAB-1	-0.9314	0.9932	0.5776
FoobarAB4_BazMoo_3ACDBADDBDCBDDBD-1	-0.6762	0.8064	0.452
FoobarAB3_BazMoo_1ACDDCBACABBACBD-1	-0.9968	0.6923	0.2738
FoobarAB6_BazMoo_4CACCCDCACBBCDCA-1	-0.0213	0.3443	0.4503
FoobarAB1_BazMoo_4DDCDDCABDBABCCD-1	-0.8446	0.5004	0.4531
FoobarAB7_BazMoo_3ADDDACCDDBDBADD-1	-0.4992	0.4752	0.0119
FoobarAB1_BazMoo_2DCBCDDABDBDCBDA-1	-0.6762	0.2789	0.9098
FoobarAB6_BazMoo_1ADABACBBBBABDCA-1	-0.354	0.3172	0.6177
FoobarAB1_BazMoo_3BDCBACBCDADBAAB-1	-0.9485	0.0425	0.4632
FoobarAB6_BazMoo_6BBDAAACBCBCABBC-1	-0.6337	0.9049	0.3812
FoobarAB4_BazMoo_5BDAABBBACCAABDB-1	-0.0509	0.2941	0.8478
FoobarAB1_BazMoo_1BABAAACCBBCDDAC-1	-0.1749	0.0517	0.7261
FoobarAB5_BazMoo_6CCBBDBBDCADCADD-1	-0.1297	0.0285	0.868
FoobarAB3_BazMoo_8CCDDDCCDCCCBDCD-1	-0.5666	0.821	0.943
FoobarAB5_BazMoo_8ADBDCCBBBBDCAAC-1	-0.748	0.1925	0.3118
FoobarAB2_BazMoo_5ACBCAABBAAAADBA-1	-0.4728	0.0837	0.4234
FoobarAB6_BazMoo_7DBDBBAADDCBCCAB-1	-0.1584	0.8989	0.1087
FoobarAB5_BazMoo_4CCCDBCBBBDDACAA-1	-0.4657	0.0076	0.3959
FoobarAB3_BazMoo_8DBBCABCBACAAACB-1	-0.2678	0.7782	0.5216
FoobarAB7_BazMoo_8DBDDBADBDBCDBAB-1	-0.2342	0.0319	0.9677
FoobarAB4_BazMoo_4CABADCCBADDBBDD-1	-0.464	0.7953	0.0028
FoobarAB4_BazMoo_5BBADADCDAABBBAA-1	-0.8497	0.5225	0.8343
FoobarAB4_BazMoo_3CDCBDDCAABCAADC-1	-0.5721	0.6872	0.6918
FoobarAB2_BazMoo_2DBDDABBBDDACCAC-1	-0.9748	0.4896	0.7042
FoobarAB1_BazMoo_1ABCBCDADADABBDB-1	-0.9553	0.7526	0.3872
FoobarAB8_BazMoo_8BCDCBDCADCABBDC-1	-0.006	0.8338	0.8965
FoobarAB5_BazMoo_6CBCCCADADCBBBCA-1	-0.0696	0.4557	0.6501
FoobarAB3_BazMoo_1CBCBCBACABAABCA-1	-0.2384	0.8	0.4304
FoobarAB7_BazMoo_3BACBABAABDBBDAC-1	-0.558	0.1417	0.1006
FoobarAB8_BazMoo_8DDDADADABBAABBA-1	-0.1684	0.2696	0.5581
FoobarAB4_BazMoo_5CBADCBABCBCBCBB-1	-0.9561	0.6344	0.8549
FoobarAB1_BazMoo_4CBDBAADACBACDBB-1	-0.7524	0.8817	0.7086
FoobarAB2_BazMoo_2CCBDCBBCAADBACB-1	-0.6808	0.1982	0.4483
FoobarAB1_BazMoo_1CDBCBCCDBDDCDDA-1	-0.8012	0.9656	0.6659
FoobarAB8_BazMoo_8ADBBDADCABCDCBB-1	-0.1045	0.2238	0.3958
FoobarAB1_BazMoo_2DCCCBBAACBCCABA-1	-0.1637	0.9747	0.3847
FoobarAB8_BazMoo_2DBDBBDBDBDDCCCA-1	-0.5719	0.2772	0.526
FoobarAB6_BazMoo_7ADDDDCBABDACAAD-1	-0.0979	0.6211	0.4163
FoobarAB5_BazMoo_7CCCDAAADAAABDDA-1	-0.8574	0.1252	0.9894
FoobarAB8_BazMoo_4ADAABDDDDADAADB-1	-0.3483	0.9942	0.0686
FoobarAB4_BazMoo_2DCBCABABCCADBAD-1	-0.8802	0.6562	0.6445
FoobarAB1_BazMoo_1CADBCCDBDCCCCCA-1	-0.2861	0.8296	0.3861
FoobarAB8_BazMoo_8BCDBDCCCBABDAAA-1	-0.9294	0.2648	0.818
FoobarAB5_BazMoo_7DBCDDBCBDCBCCDB-1	-0.1324	0.6608	0.214
FoobarAB6_BazMoo_8ACADCAACBDAADBC-1	-0.3665	0.8546	0.1403
FoobarAB5_BazMoo_7CACACBABAABBBCC-1	-0.0412	0.209	0.129
FoobarAB3_BazMoo_7DADBACBABACABBB-1	-0.9021	0.4152	0.7856
FoobarAB6_BazMoo_2ABACCCCCDDCACBC-1	-0.6908	0.3226	0.1913
FoobarAB7_BazMoo_3CABADBDACDACADC-1	-0.5513	0.0128	0.3948
FoobarAB7_BazMoo_3ACBDDBDBCBDDAAB-1	-0.5231	0.882	0.6243
FoobarAB5_BazMoo_4ACDABBCBDADBDAB-1	-0.7431	0.5708	0.7894
FoobarAB2_BazMoo_1BBBACBABACCCCAB-1	-0.4198	0.8996	0.4948
FoobarAB5_BazMoo_6CDDCCCCDAADACCA-1	-0.083	0.1715	0.5888
FoobarAB3_BazMoo_3BDAABBABCDDADAA-1	-0.7021	0.5484	0.9568
FoobarAB1_BazMoo_3CDACADADCDDAAAA-1	-0.6674	0.586	0.2861
FoobarAB2_BazMoo_7CCADAADABAADABB-1	-0.9744	0.3039	0.5067
FoobarAB8_BazMoo_7BCCADACCAABDACB-1	-0.7178	0.7803	0.0236
FoobarAB4_BazMoo_4DADCDABDABCBCBC-1	-0.5424	0.4878	0.5708
FoobarAB3_BazMoo_3ACBCABABDBDAABA-1	-0.3721	0.3301	0.6544
FoobarAB4_BazMoo_4BBDDDCCBACCBDAD-1	-0.8871	0.0445	0.6049
FoobarAB3_BazMoo_3AADBABDDBCDCDDA-1	-0.2838	0.7537	0.8934
FoobarAB4_BazMoo_8CCACDAAABCAACCC-1	-0.2551	0.5956	0.8624
FoobarAB6_BazMoo_1DBBACAABADABDBD-1	-0.8026	0.1965	0.1855
FoobarAB6_BazMoo_5BBCDDBCDCCCBACC-1	-0.9564	0.9022	0.1815
FoobarAB1_BazMoo_7BACCAAAADDAAAAD-1	-0.6294	0.0721	0.5045
FoobarAB6_BazMoo_3ABBCCCDBBBCDABA-1	-0.3151	0.3637	0.7885
FoobarAB5_BazMoo_6BBACCDBAAAAAAAD-1	-0.5915	0.6532	0.3486
FoobarAB3_BazMoo_3ABABBADDCCBBCBC-1	-0.7593	0.1882	0.2019
FoobarAB6_BazMoo_7ABCBDDCBCABBBCA-1	-0.0227	0.9577	0.826
FoobarAB8_BazMoo_5CADDDACBDADABBB-1	-0.4695	0.4745	0.9523
FoobarAB1_BazMoo_5CBBDCBDABDBDBAA-1	-0.6942	0.8254	0.3707
FoobarAB2_BazMoo_1ABDDAAADDADDADC-1	-0.6979	0.6093	0.1175
FoobarAB2_BazMoo_6BDBBBACBCCCDCAC-1	-0.372	0.619	0.9379
FoobarAB3_BazMoo_5AAADBDBBCCACCAC-1	-0.7218	0.9754	0.3422
FoobarAB7_BazMoo_1ACCAADADABDCBDA-1	-0.4571	0.5988	0.6668
FoobarAB2_BazMoo_8ADBDDACBBABCCBC-1	-0.4852	0.7338	0.675
FoobarAB7_BazMoo_3DAABABDBCCACADC-1	-0.0242	0.8177	0.1559
FoobarAB1_BazMoo_1ABADBCADBBDAABA-1	-0.1379	0.1523	0.3563
FoobarAB4_BazMoo_4CABBCDDCCBDDCDD-1	-0.0385	0.663	0.7656
FoobarAB5_BazMoo_7ACABABBDAACCADC-1	-0.7398	0.8496	0.3901
FoobarAB8_BazMoo_1BABBBCADDBDAADD-1	-0.9327	0.6334	0.7437
FoobarAB6_BazMoo_3BADCBDCDDCACBCA-1	-0.1693	0.081	0.864
FoobarAB8_BazMoo_7DBABCADDCABAADB-1	-0.727	0.8385	0.2338
FoobarAB5_BazMoo_3BBCBBBADCBCBCAD-1	-0.7974	0.2146	0.814
FoobarAB1_BazMoo_7ABBCBBBCCAAAABB-1	-0.5749	0.6382	0.3656
FoobarAB5_BazMoo_8ABDBACAACCDCAAD-1	-0.3248	0.4288	0.0255
FoobarAB3_BazMoo_3CDDCABBDDCDDADD-1	-0.6999	0.503	0.7446
FoobarAB4_BazMoo_1CBADCBADDDBBBBB-1	-0.0886	0.6348	0.1441
FoobarAB5_BazMoo_4DAAACABAACDCACB-1	-0.5995	0.5226	0.7575
FoobarAB2_BazMoo_1ACCCBCCDCCBBCBA-1	-0.6799	0.4114	0.164
FoobarAB6_BazMoo_7BCADBDBDDCCBCAA-1	-0.0297	0.8884	0.666
FoobarAB5_BazMoo_4BABBABBBDCDBACB-1	-0.5165	0.9449	0.8387
FoobarAB8_BazMoo_2DBDCAAABDDCACCC-1	-0.6129	0.8315	0.5617
FoobarAB5_BazMoo_4CBABAABDBCACADA-1	-0.1671	0.4172	0.5255
FoobarAB4_BazMoo_8ABCACCAACDCDACA-1	-0.0506	0.3593	0.0602
FoobarAB6_BazMoo_8CADDBDDADBACAAA-1	-0.5421	0.2113	0.3814
FoobarAB6_BazMoo_8DBAACDCBCAABCDA-1	-0.8785	0.054	0.0592
FoobarAB1_BazMoo_3BABDADBCDBBBBCC-1	-0.6623	0.2239	0.9556
FoobarAB4_BazMoo_4CBDDDBCDACCDADB-1	-0.3173	0.9046	0.497
FoobarAB8_BazMoo_3DCAABDBBDBDDCBD-1	-0.4236	0.5749	0.081
FoobarAB1_BazMoo_7ADCACACDBBADDAD-1	-0.2917	0.916	0.4568
FoobarAB8_BazMoo_4DCADDCDBBADDABD-1	-0.9302	0.2986	0.4046
FoobarAB2_BazMoo_7ACCBBADBDDBCDCB-1	-0.5386	0.5459	0.4799
FoobarAB2_BazMoo_8DACDCDDCAABCCBD-1	-0.7817	0.5413	0.7123
FoobarAB5_BazMoo_3BDBDDCAABDBADBC-1	-0.6769	0.7633	0.3801
FoobarAB1_BazMoo_1BCCDABBBCCDACAC-1	-0.8966	0.0049	0.373
FoobarAB5_BazMoo_8BACADACDDDCCDDA-1	-0.7337	0.6902	0.2546
FoobarAB4_BazMoo_3BADBADCBBBBABAD-1	-0.002	0.7599	0.7044
FoobarAB4_BazMoo_3AACABABCCCBABDD-1	-0.908	0.6892	0.2755
FoobarAB5_BazMoo_7AABDABDDDDBDDCA-1	-0.9711	0.4502	0.6901
FoobarAB1_BazMoo_1CCADAAAAAAACBDD-1	-0.355	0.7224	0.5355
FoobarAB6_BazMoo_4DBDBDABCCBDCCAC-1	-0.6148	0.3475	0.9919
FoobarAB1_BazMoo_4DCCDBDBAABCCCAA-1	-0.9895	0.7608	0.8911
FoobarAB7_BazMoo_6BCBAADDACAAACDC-1	-0.7601	0.2102	0.5331
FoobarAB4_BazMoo_6CABDABADDDCADAC-1	-0.1328	0.8968	0.2232
FoobarAB4_BazMoo_6DCBAAADBDDDAADC-1	-0.1216	0.2789	0.3521
FoobarAB8_BazMoo_6ABBAADCAABDCDDC-1	-0.0315	0.6155	0.956
FoobarAB2_BazMoo_8CCACDDCDCCADCBB-1	-0.5896	0.6981	0.8219
FoobarAB7_BazMoo_7DDCDDDACDABAADD-1	-0.9809	0.5056	0.4734
FoobarAB5_BazMoo_7DAAACCDCDBCCCAA-1	-0.5199	0.0126	0.3576
FoobarAB7_BazMoo_8BCBBDADADBBDCCB-1	-0.014	0.5043	0.1844
FoobarAB8_BazMoo_7DCDCBBDDDCDDABC-1	-0.3158	0.3966	0.5653
FoobarAB3_BazMoo_8DBCBAABCBBCACBD-1	-0.3351	0.7261	0.5744
FoobarAB2_BazMoo_5BDADBCBACCADDAD-1	-0.1834	0.2912	0.3264
FoobarAB6_BazMoo_8ACACACBDDADDDBC-1	-0.7524	0.0153	0.0022
FoobarAB6_BazMoo_8CDDDBCCDBADCABB-1	-0.8764	0.1524	0.2636
FoobarAB3_BazMoo_5DCBAACACCCDDBCB-1	-0.3555	0.3613	0.9851
FoobarAB8_BazMoo_5CACCDAACDAADAAA-1	-0.5243	0.0294	0.6274
FoobarAB4_BazMoo_5DBBDDCCCDBCACBA-1	-0.534	0.958	0.3971
FoobarAB1_BazMoo_4DCBBDDAADBBDDAA-1	-0.8242	0.2061	0.7979
FoobarAB4_BazMoo_7BBDCCACBDCDBDCD-1	-0.6434	0.2858	0.3062
FoobarAB6_BazMoo_6CBAABCCACBBCBBA-1	-0.1706	0.5791	0.2202
FoobarAB8_BazMoo_8BDDBBAABCBDABBB-1	-0.6778	0.8517	0.5402
FoobarAB5_BazMoo_2DABCCACABDCCDCC-1	-0.0887	0.6001	0.5046
FoobarAB8_BazMoo_5DADDBABCCDABADA-1	-0.0815	0.1878	0.5049
FoobarAB5_BazMoo_7BADAAACBABAABDD-1	-0.5958	0.7414	0.6759
FoobarAB4_BazMoo_5DCDCDCADDCBCBCA-1	-0.9105	0.7105	0.5308
FoobarAB2_BazMoo_1AABDCBBADDACCCC-1	-0.2192	0.6269	0.571
FoobarAB7_BazMoo_6DBABDDBBCADAADD-1	-0.6548	0.4704	0.9503
FoobarAB4_BazMoo_2DCCCBCCBDCBCADD-1	-0.4863	0.2471	0.6556
FoobarAB4_BazMoo_1CDADBCBDBBCACAA-1	-0.5525	0.266	0.1017
FoobarAB6_BazMoo_3CCDCCBCDACCCBAC-1	-0.4916	0.821	0.6721
FoobarAB4_BazMoo_6BBABDCDDADBCBBA-1	-0.3193	0.0128	0.1695
FoobarAB3_BazMoo_4BADDBBCCDCCDABD-1	-0.9165	0.6421	0.0538
FoobarAB6_BazMoo_6ACCBCBBDABBBCDD-1	-0.0571	0.1029	-0.6062
FoobarAB8_BazMoo_8BACCDCBCCBAAABB-1	-0.655	0.7279	-0.0612
FoobarAB2_BazMoo_8BCADBDACDDDCDDD-1	-0.9386	0.5543	-0.8001
FoobarAB2_BazMoo_4BDCBBDDADCBBCBA-1	-0.7648	0.1313	-0.4823
FoobarAB3_BazMoo_8AABDCDDACBDCDDA-1	-0.1914	0.3127	-0.7523
FoobarAB2_BazMoo_3DCABCDBBCCCDDCB-1	-0.4224	0.4376	-0.788
FoobarAB8_BazMoo_1ABCDCCBABDABADD-1	-0.7513	0.119	-0.1933
FoobarAB5_BazMoo_4DCCCDDBCADDDCCC-1	-0.6576	0.6256	-0.2869
FoobarAB5_BazMoo_1CBCACDADAADDDBD-1	-0.7864	0.5111	-0.3253
FoobarAB7_BazMoo_5ACBAADCCBCCAACB-1	-0.1178	0.248	-0.7557
FoobarAB2_BazMoo_8DCCDCABABABBBCB-1	-0.9296	0.795	-0.4047
FoobarAB6_BazMoo_3AACDBBDBACBDBAD-1	-0.172	0.0526	-0.3399
FoobarAB2_BazMoo_7BCDCBCADBDCCDCD-1	-0.6574	0.0281	-0.0047
FoobarAB6_BazMoo_2CDAADDBBADDCDCB-1	-0.329	0.0628	-0.0916
FoobarAB8_BazMoo_3BBADBABDADCCDCC-1	-0.8308	0.6376	-0.3709
FoobarAB6_BazMoo_3CCDCCCDABDDCBDC-1	-0.5099	0.3964	-0.2298
FoobarAB1_BazMoo_8ABDCCDAADADDADA-1	-0.8838	0.3773	-0.5077
FoobarAB1_BazMoo_1CBAAADABDBDCCDD-1	-0.6205	0.4008	-0.0871
FoobarAB6_BazMoo_5ABDDDBDADCCDCBD-1	-0.3593	0.8857	-0.9512
FoobarAB1_BazMoo_4BDBCCDCDCACDAAB-1	-0.9392	0.426	-0.0943
