NAME	CLUSTER	SUBCLUSTER
FoobarAB8_BazMoo_4CCBBBCABDACDAAC-1	N	NPP
FoobarAB5_BazMoo_5CABCCCAAABCACAA-1	N	NPP
FoobarAB5_BazMoo_7ADCDACBDDAACBBA-1	N	NPP
FoobarAB2_BazMoo_3ADCBCCBDBCBCDDC-1	N	NPP
FoobarAB8_BazMoo_3CDCDBADBCACCDCD-1	N	NPP
FoobarAB5_BazMoo_8BDACDCCCDCBDCCC-1	N	NPP
FoobarAB5_BazMoo_6CDCABDBDDDCABDC-1	N	NPP
FoobarAB3_BazMoo_4BDCABCABCBCBDAA-1	N	NPP
FoobarAB4_BazMoo_6BABAAABBADADDDC-1	N	NPP
FoobarAB8_BazMoo_4BBDBBDACADAADDD-1	N	NPP
FoobarAB1_BazMoo_7ABBCBAACAACAADC-1	N	NPP
FoobarAB1_BazMoo_8ADCDCBACDDDDBBD-1	N	NPP
FoobarAB8_BazMoo_8BCBDBDABABADDAA-1	N	NPP
FoobarAB3_BazMoo_8DCCCBADACCADADA-1	N	NPP
FoobarAB2_BazMoo_6ACCDDBDCDABDADC-1	N	NPP
FoobarAB8_BazMoo_4DCCDDCABCDADCAA-1	N	NPP
FoobarAB4_BazMoo_6DCCDCADACDDAABB-1	N	NPP
FoobarAB6_BazMoo_5DBBCBCACDCDBDDB-1	N	NPP
FoobarAB1_BazMoo_2ACABAAACDCADCDC-1	N	NPP
FoobarAB5_BazMoo_6BDCCBDBADBDACBB-1	N	NPP
FoobarAB8_BazMoo_7CBABDCCDCCADCBD-1	N	NPP
FoobarAB1_BazMoo_3ADCABCABDBACCAB-1	N	NPP
FoobarAB5_BazMoo_6AACDDDCDAAADCCA-1	N	NPP
FoobarAB6_BazMoo_1BCDACCBADBDDADC-1	N	NPP
FoobarAB7_BazMoo_7BBDCCDBCAABBACD-1	N	NPP
FoobarAB6_BazMoo_2BDBBABDBBAACADD-1	N	NPP
FoobarAB2_BazMoo_4AAACBCDCDCBBDDC-1	N	NPP
FoobarAB8_BazMoo_6DAACABADDDACDCB-1	N	NPP
FoobarAB5_BazMoo_1AACBCABDDCBBDBC-1	N	NPP
FoobarAB3_BazMoo_6DCCACDABDDDCDDC-1	N	NPP
FoobarAB5_BazMoo_8DCACDCAABDDCCAA-1	N	NPP
FoobarAB5_BazMoo_7ABBDBBBCDDDCBDD-1	N	NPP
FoobarAB3_BazMoo_3CACABACCCACDCCC-1	N	NPP
FoobarAB1_BazMoo_7ABBDCBBDDADADBA-1	N	NPP
FoobarAB2_BazMoo_5CDACCCDDCBABBDA-1	N	NPP
FoobarAB5_BazMoo_4AABBCBCAABADBCA-1	N	NPP
FoobarAB8_BazMoo_8DBADBACACDDCAAB-1	N	NPP
FoobarAB1_BazMoo_8AACDBCDADBDDBCB-1	N	NPP
FoobarAB2_BazMoo_4ACBDCAADCBBBADD-1	N	NPP
FoobarAB6_BazMoo_2DADBBDADDABBCCA-1	N	NPP
FoobarAB4_BazMoo_6BDABDDAACCABDBB-1	N	NPP
FoobarAB6_BazMoo_3BBDCACBADBABDDB-1	N	NPP
FoobarAB3_BazMoo_2ADDABDCBCCDDDDA-1	N	NPP
FoobarAB3_BazMoo_8DDDADDDAADDDAAA-1	N	NPP
FoobarAB6_BazMoo_7BADBDCABBBDDCCA-1	N	NPP
FoobarAB8_BazMoo_4BAAAACCBADDCCDD-1	N	NPP
FoobarAB5_BazMoo_5CACADBDACBDCCCB-1	N	NPP
FoobarAB4_BazMoo_1AAAABACBBACBDBC-1	N	NPP
FoobarAB7_BazMoo_2BDCCDBABACADDAC-1	N	NPP
FoobarAB4_BazMoo_1DCBACDAABBCBDBC-1	N	NPP
FoobarAB8_BazMoo_1ACCADAADDDDBACD-1	N	NPP
FoobarAB8_BazMoo_1DDCDDBACCDAACCA-1	N	NPP
FoobarAB8_BazMoo_5DAACDBBCCCCAACD-1	N	NPP
FoobarAB5_BazMoo_2ABDDDBBACADADBB-1	N	NPP
FoobarAB5_BazMoo_1ABDCBBBDDBDAACC-1	N	NPP
FoobarAB2_BazMoo_6BBAAADCCBCCACAB-1	N	NPP
FoobarAB4_BazMoo_8DDCDAABDAABBCCB-1	N	NPP
FoobarAB7_BazMoo_3CCDCBABDDDACACD-1	N	NPP
FoobarAB6_BazMoo_2BCBDBDADDBBACAA-1	N	NPP
FoobarAB8_BazMoo_1CCAACBBCDDBCCAD-1	N	NPP
FoobarAB1_BazMoo_5CABABCDBADCCBBC-1	N	NPP
FoobarAB5_BazMoo_1BBBDCBADABBBCAA-1	N	NPP
FoobarAB2_BazMoo_4DBBBCAABACCDABB-1	N	NPP
FoobarAB3_BazMoo_2CDBDDDCABAABAAD-1	N	NPP
FoobarAB1_BazMoo_3CACDABCAAABDCAC-1	N	NPP
FoobarAB3_BazMoo_3CDBBADBBAAACADD-1	N	NPP
FoobarAB4_BazMoo_3CBDDAADACCABDDA-1	N	NPP
FoobarAB1_BazMoo_3DBAAABCCDDBAABA-1	N	NPP
FoobarAB2_BazMoo_7CBBCCADAAADDBCB-1	N	NPP
FoobarAB4_BazMoo_8BCABBBADCCBABDA-1	N	NPP
FoobarAB4_BazMoo_6BCBACBCCBADABAD-1	N	NPP
FoobarAB1_BazMoo_8DAACDBCAABDBBBB-1	N	NPP
FoobarAB7_BazMoo_7DCDBACBABDBCCBB-1	N	NPP
FoobarAB3_BazMoo_7DACDCDADACBBBDA-1	N	NPP
FoobarAB8_BazMoo_2BADBCCCDBCDBDDA-1	N	NPP
FoobarAB2_BazMoo_6DADACCCABCDAAAB-1	N	NPP
FoobarAB6_BazMoo_1BABCCDADADBDAAA-1	N	NPP
FoobarAB2_BazMoo_4BACBDBDBDBCDABB-1	N	NPP
FoobarAB5_BazMoo_1CCCCDDCDDBBABBD-1	N	NPP
FoobarAB8_BazMoo_4ABDCDDAACBADCDD-1	N	NPP
FoobarAB1_BazMoo_8BDABCBCCCDBCDBB-1	N	NPP
FoobarAB8_BazMoo_8CADABBBCCACACAD-1	N	NPP
FoobarAB8_BazMoo_3CDCBDCCDACDBAAA-1	N	NPP
FoobarAB4_BazMoo_8CCBCABDAABDDDAC-1	N	NPP
FoobarAB2_BazMoo_8DADACBCCCCCACDD-1	N	NPP
FoobarAB7_BazMoo_5ACBCBCDBACCAADB-1	N	NPP
FoobarAB7_BazMoo_6DACCBDAADBBBDCC-1	N	NPP
FoobarAB4_BazMoo_5ACBDCADDCAABDAC-1	N	NPP
FoobarAB1_BazMoo_3CACBBCBDADBDADB-1	N	NPP
FoobarAB3_BazMoo_4AACDACAABCCAADB-1	N	NPP
FoobarAB5_BazMoo_8CDAAABADDBCCDDA-1	N	NPP
FoobarAB6_BazMoo_5ACCABBAABABAAAC-1	N	NPP
FoobarAB6_BazMoo_6AADDDDBBBCAADBA-1	N	NPP
FoobarAB4_BazMoo_7DBDBCDBBCCABBBA-1	N	NPP
FoobarAB4_BazMoo_1CCCCAACDBACAACD-1	N	NPP
FoobarAB5_BazMoo_6ACCBDCBDDBDDAAA-1	N	NPP
FoobarAB2_BazMoo_1CACBDDCCDDCDDDA-1	N	NPP
FoobarAB7_BazMoo_3AABBBDACCCCBBDC-1	N	NPP
FoobarAB1_BazMoo_7ADCBCDBBCDBBBCC-1	N	NPP
FoobarAB6_BazMoo_1ADDCCBAAABABDBD-1	N	NPP
FoobarAB8_BazMoo_6ABDCDACDCAADACD-1	N	NPP
FoobarAB4_BazMoo_4DBBCDBAACBDCABD-1	N	NPP
FoobarAB1_BazMoo_5BADCCACDCBABBBA-1	N	NPP
FoobarAB5_BazMoo_3CADABCAACADDBAB-1	N	NPP
FoobarAB4_BazMoo_7BCCCBDACAAACCAC-1	N	NPP
FoobarAB6_BazMoo_4ABBDACABBBADDDB-1	N	NPP
FoobarAB3_BazMoo_6DCBDBDCBADABACA-1	N	NPP
FoobarAB1_BazMoo_4CDDBABBBCBACDCA-1	N	NPP
FoobarAB7_BazMoo_2DBDBDDADBDBBDAB-1	N	NPP
FoobarAB2_BazMoo_7CDCDCCCCCACBCCA-1	N	NPP
FoobarAB7_BazMoo_4DBBBBACABADBACC-1	N	NPP
FoobarAB2_BazMoo_1DABDCBCDCABBCAD-1	N	NPP
FoobarAB4_BazMoo_3CACCCDCCABBDCBB-1	N	NPP
FoobarAB3_BazMoo_7CBAAACACCCDBDBC-1	N	NPP
FoobarAB3_BazMoo_5BBBDDABDBDDBABC-1	N	NPP
FoobarAB8_BazMoo_5DCBDCACBDDCCACC-1	N	NPP
FoobarAB2_BazMoo_1CBBBCCACCAACBDB-1	N	NPP
FoobarAB7_BazMoo_6CCACDCAAAABBADB-1	N	NPP
FoobarAB5_BazMoo_1CBACACADBDADAAD-1	N	NPP
FoobarAB5_BazMoo_1AADACDDBBCACDAC-1	N	NPP
FoobarAB8_BazMoo_6CDDCCBCBCBCACAA-1	N	NPP
FoobarAB2_BazMoo_3DADBCDADBBDDCDB-1	N	NPP
FoobarAB5_BazMoo_2ADBAACBCBBCBBAB-1	N	NPP
FoobarAB4_BazMoo_4BCBDDDCBCBDADCA-1	N	NPP
FoobarAB5_BazMoo_5ABDDCDBBACBDABB-1	N	NPP
FoobarAB7_BazMoo_5BBDAADCBAACDCDA-1	N	NPP
FoobarAB3_BazMoo_7BDCADDADDAABBAA-1	N	NPP
FoobarAB1_BazMoo_2BBCBABCBDAADADD-1	N	NPP
FoobarAB4_BazMoo_4AABCBABACDDCCBD-1	N	NPP
FoobarAB5_BazMoo_3CCCCDBAACBACCDD-1	N	NPP
FoobarAB3_BazMoo_3CCACCBDBDAAAADD-1	N	NPP
FoobarAB6_BazMoo_7ACDBAAADAABCBDA-1	N	NPP
FoobarAB3_BazMoo_7BDCBBBDABBCBABD-1	N	NPP
FoobarAB1_BazMoo_6CABADDBBAADCAAB-1	N	NPP
FoobarAB7_BazMoo_2BABCBBCCDCBAAAC-1	N	NPP
FoobarAB8_BazMoo_8DACDCCDCADBBBDC-1	N	NPP
FoobarAB8_BazMoo_1AACCDBACDCADDAD-1	N	NPP
FoobarAB6_BazMoo_2CAACCACDBACACBA-1	N	NPP
FoobarAB8_BazMoo_3DBDBAADBDDBCCAB-1	N	NPP
FoobarAB4_BazMoo_3ACDBADDBDCBDDBD-1	N	NPP
FoobarAB3_BazMoo_1ACDDCBACABBACBD-1	N	NPP
FoobarAB6_BazMoo_4CACCCDCACBBCDCA-1	N	NPP
FoobarAB1_BazMoo_4DDCDDCABDBABCCD-1	N	NPP
FoobarAB7_BazMoo_3ADDDACCDDBDBADD-1	N	NPP
FoobarAB1_BazMoo_2DCBCDDABDBDCBDA-1	N	NPP
FoobarAB6_BazMoo_1ADABACBBBBABDCA-1	N	NPP
FoobarAB1_BazMoo_3BDCBACBCDADBAAB-1	N	NPP
FoobarAB6_BazMoo_6BBDAAACBCBCABBC-1	N	NPP
FoobarAB4_BazMoo_5BDAABBBACCAABDB-1	N	NPP
FoobarAB1_BazMoo_1BABAAACCBBCDDAC-1	N	NPP
FoobarAB5_BazMoo_6CCBBDBBDCADCADD-1	N	NPP
FoobarAB3_BazMoo_8CCDDDCCDCCCBDCD-1	N	NPP
FoobarAB5_BazMoo_8ADBDCCBBBBDCAAC-1	N	NPP
FoobarAB2_BazMoo_5ACBCAABBAAAADBA-1	N	NPP
FoobarAB6_BazMoo_7DBDBBAADDCBCCAB-1	N	NPP
FoobarAB5_BazMoo_4CCCDBCBBBDDACAA-1	N	NPP
FoobarAB3_BazMoo_8DBBCABCBACAAACB-1	N	NPP
FoobarAB7_BazMoo_8DBDDBADBDBCDBAB-1	N	NPP
FoobarAB4_BazMoo_4CABADCCBADDBBDD-1	N	NPP
FoobarAB4_BazMoo_5BBADADCDAABBBAA-1	N	NPP
FoobarAB4_BazMoo_3CDCBDDCAABCAADC-1	N	NPP
FoobarAB2_BazMoo_2DBDDABBBDDACCAC-1	N	NPP
FoobarAB1_BazMoo_1ABCBCDADADABBDB-1	N	NPP
FoobarAB8_BazMoo_8BCDCBDCADCABBDC-1	N	NPP
FoobarAB5_BazMoo_6CBCCCADADCBBBCA-1	N	NPP
FoobarAB3_BazMoo_1CBCBCBACABAABCA-1	N	NPP
FoobarAB7_BazMoo_3BACBABAABDBBDAC-1	N	NPP
FoobarAB8_BazMoo_8DDDADADABBAABBA-1	N	NPP
FoobarAB4_BazMoo_5CBADCBABCBCBCBB-1	N	NPP
FoobarAB1_BazMoo_4CBDBAADACBACDBB-1	N	NPP
FoobarAB2_BazMoo_2CCBDCBBCAADBACB-1	N	NPP
FoobarAB1_BazMoo_1CDBCBCCDBDDCDDA-1	N	NPP
FoobarAB8_BazMoo_8ADBBDADCABCDCBB-1	N	NPP
FoobarAB1_BazMoo_2DCCCBBAACBCCABA-1	N	NPP
FoobarAB8_BazMoo_2DBDBBDBDBDDCCCA-1	N	NPP
FoobarAB6_BazMoo_7ADDDDCBABDACAAD-1	N	NPP
FoobarAB5_BazMoo_7CCCDAAADAAABDDA-1	N	NPP
FoobarAB8_BazMoo_4ADAABDDDDADAADB-1	N	NPP
FoobarAB4_BazMoo_2DCBCABABCCADBAD-1	N	NPP
FoobarAB1_BazMoo_1CADBCCDBDCCCCCA-1	N	NPP
FoobarAB8_BazMoo_8BCDBDCCCBABDAAA-1	N	NPP
FoobarAB5_BazMoo_7DBCDDBCBDCBCCDB-1	N	NPP
FoobarAB6_BazMoo_8ACADCAACBDAADBC-1	N	NPP
FoobarAB5_BazMoo_7CACACBABAABBBCC-1	N	NPP
FoobarAB3_BazMoo_7DADBACBABACABBB-1	N	NPP
FoobarAB6_BazMoo_2ABACCCCCDDCACBC-1	N	NPP
FoobarAB7_BazMoo_3CABADBDACDACADC-1	N	NPP
FoobarAB7_BazMoo_3ACBDDBDBCBDDAAB-1	N	NPP
FoobarAB5_BazMoo_4ACDABBCBDADBDAB-1	N	NPP
FoobarAB2_BazMoo_1BBBACBABACCCCAB-1	N	NPP
FoobarAB5_BazMoo_6CDDCCCCDAADACCA-1	N	NPP
FoobarAB3_BazMoo_3BDAABBABCDDADAA-1	N	NPP
FoobarAB1_BazMoo_3CDACADADCDDAAAA-1	N	NPP
FoobarAB2_BazMoo_7CCADAADABAADABB-1	N	NPP
FoobarAB8_BazMoo_7BCCADACCAABDACB-1	N	NPP
FoobarAB4_BazMoo_4DADCDABDABCBCBC-1	N	NPP
FoobarAB3_BazMoo_3ACBCABABDBDAABA-1	N	NPP
FoobarAB4_BazMoo_4BBDDDCCBACCBDAD-1	N	NPP
FoobarAB3_BazMoo_3AADBABDDBCDCDDA-1	N	NPP
FoobarAB4_BazMoo_8CCACDAAABCAACCC-1	N	NPP
FoobarAB6_BazMoo_1DBBACAABADABDBD-1	N	NPP
FoobarAB6_BazMoo_5BBCDDBCDCCCBACC-1	N	NPP
FoobarAB1_BazMoo_7BACCAAAADDAAAAD-1	N	NPP
FoobarAB6_BazMoo_3ABBCCCDBBBCDABA-1	N	NPP
FoobarAB5_BazMoo_6BBACCDBAAAAAAAD-1	N	NPP
FoobarAB3_BazMoo_3ABABBADDCCBBCBC-1	N	NPP
FoobarAB6_BazMoo_7ABCBDDCBCABBBCA-1	N	NPP
FoobarAB8_BazMoo_5CADDDACBDADABBB-1	N	NPP
FoobarAB1_BazMoo_5CBBDCBDABDBDBAA-1	N	NPP
FoobarAB2_BazMoo_1ABDDAAADDADDADC-1	N	NPP
FoobarAB2_BazMoo_6BDBBBACBCCCDCAC-1	N	NPP
FoobarAB3_BazMoo_5AAADBDBBCCACCAC-1	N	NPP
FoobarAB7_BazMoo_1ACCAADADABDCBDA-1	N	NPP
FoobarAB2_BazMoo_8ADBDDACBBABCCBC-1	N	NPP
FoobarAB7_BazMoo_3DAABABDBCCACADC-1	N	NPP
FoobarAB1_BazMoo_1ABADBCADBBDAABA-1	N	NPP
FoobarAB4_BazMoo_4CABBCDDCCBDDCDD-1	N	NPP
FoobarAB5_BazMoo_7ACABABBDAACCADC-1	N	NPP
FoobarAB8_BazMoo_1BABBBCADDBDAADD-1	N	NPP
FoobarAB6_BazMoo_3BADCBDCDDCACBCA-1	N	NPP
FoobarAB8_BazMoo_7DBABCADDCABAADB-1	N	NPP
FoobarAB5_BazMoo_3BBCBBBADCBCBCAD-1	N	NPP
FoobarAB1_BazMoo_7ABBCBBBCCAAAABB-1	N	NPP
FoobarAB5_BazMoo_8ABDBACAACCDCAAD-1	N	NPP
FoobarAB3_BazMoo_3CDDCABBDDCDDADD-1	N	NPP
FoobarAB4_BazMoo_1CBADCBADDDBBBBB-1	N	NPP
FoobarAB5_BazMoo_4DAAACABAACDCACB-1	N	NPP
FoobarAB2_BazMoo_1ACCCBCCDCCBBCBA-1	N	NPP
FoobarAB6_BazMoo_7BCADBDBDDCCBCAA-1	N	NPP
FoobarAB5_BazMoo_4BABBABBBDCDBACB-1	N	NPP
FoobarAB8_BazMoo_2DBDCAAABDDCACCC-1	N	NPP
FoobarAB5_BazMoo_4CBABAABDBCACADA-1	N	NPP
FoobarAB4_BazMoo_8ABCACCAACDCDACA-1	N	NPP
FoobarAB6_BazMoo_8CADDBDDADBACAAA-1	N	NPP
FoobarAB6_BazMoo_8DBAACDCBCAABCDA-1	N	NPP
FoobarAB1_BazMoo_3BABDADBCDBBBBCC-1	N	NPP
FoobarAB4_BazMoo_4CBDDDBCDACCDADB-1	N	NPP
FoobarAB8_BazMoo_3DCAABDBBDBDDCBD-1	N	NPP
FoobarAB1_BazMoo_7ADCACACDBBADDAD-1	N	NPP
FoobarAB8_BazMoo_4DCADDCDBBADDABD-1	N	NPP
FoobarAB2_BazMoo_7ACCBBADBDDBCDCB-1	N	NPP
FoobarAB2_BazMoo_8DACDCDDCAABCCBD-1	N	NPP
FoobarAB5_BazMoo_3BDBDDCAABDBADBC-1	N	NPP
FoobarAB1_BazMoo_1BCCDABBBCCDACAC-1	N	NPP
FoobarAB5_BazMoo_8BACADACDDDCCDDA-1	N	NPP
FoobarAB4_BazMoo_3BADBADCBBBBABAD-1	N	NPP
FoobarAB4_BazMoo_3AACABABCCCBABDD-1	N	NPP
FoobarAB5_BazMoo_7AABDABDDDDBDDCA-1	N	NPP
FoobarAB1_BazMoo_1CCADAAAAAAACBDD-1	N	NPP
FoobarAB6_BazMoo_4DBDBDABCCBDCCAC-1	N	NPP
FoobarAB1_BazMoo_4DCCDBDBAABCCCAA-1	N	NPP
FoobarAB7_BazMoo_6BCBAADDACAAACDC-1	N	NPP
FoobarAB4_BazMoo_6CABDABADDDCADAC-1	N	NPP
FoobarAB4_BazMoo_6DCBAAADBDDDAADC-1	N	NPP
FoobarAB8_BazMoo_6ABBAADCAABDCDDC-1	N	NPP
FoobarAB2_BazMoo_8CCACDDCDCCADCBB-1	N	NPP
FoobarAB7_BazMoo_7DDCDDDACDABAADD-1	N	NPP
FoobarAB5_BazMoo_7DAAACCDCDBCCCAA-1	N	NPP
FoobarAB7_BazMoo_8BCBBDADADBBDCCB-1	N	NPP
FoobarAB8_BazMoo_7DCDCBBDDDCDDABC-1	N	NPP
FoobarAB3_BazMoo_8DBCBAABCBBCACBD-1	N	NPP
FoobarAB2_BazMoo_5BDADBCBACCADDAD-1	N	NPP
FoobarAB6_BazMoo_8ACACACBDDADDDBC-1	N	NPP
FoobarAB6_BazMoo_8CDDDBCCDBADCABB-1	N	NPP
FoobarAB3_BazMoo_5DCBAACACCCDDBCB-1	N	NPP
FoobarAB8_BazMoo_5CACCDAACDAADAAA-1	N	NPP
FoobarAB4_BazMoo_5DBBDDCCCDBCACBA-1	N	NPP
FoobarAB1_BazMoo_4DCBBDDAADBBDDAA-1	N	NPP
FoobarAB4_BazMoo_7BBDCCACBDCDBDCD-1	N	NPP
FoobarAB6_BazMoo_6CBAABCCACBBCBBA-1	N	NPP
FoobarAB8_BazMoo_8BDDBBAABCBDABBB-1	N	NPP
FoobarAB5_BazMoo_2DABCCACABDCCDCC-1	N	NPP
FoobarAB8_BazMoo_5DADDBABCCDABADA-1	N	NPP
FoobarAB5_BazMoo_7BADAAACBABAABDD-1	N	NPP
FoobarAB4_BazMoo_5DCDCDCADDCBCBCA-1	N	NPP
FoobarAB2_BazMoo_1AABDCBBADDACCCC-1	N	NPP
FoobarAB7_BazMoo_6DBABDDBBCADAADD-1	N	NPP
FoobarAB4_BazMoo_2DCCCBCCBDCBCADD-1	N	NPP
FoobarAB4_BazMoo_1CDADBCBDBBCACAA-1	N	NPP
FoobarAB6_BazMoo_3CCDCCBCDACCCBAC-1	N	NPP
FoobarAB4_BazMoo_6BBABDCDDADBCBBA-1	N	NPP
FoobarAB3_BazMoo_4BADDBBCCDCCDABD-1	N	NPP
FoobarAB6_BazMoo_6ACCBCBBDABBBCDD-1	N	NPN
FoobarAB8_BazMoo_8BACCDCBCCBAAABB-1	N	NPN
FoobarAB2_BazMoo_8BCADBDACDDDCDDD-1	N	NPN
FoobarAB2_BazMoo_4BDCBBDDADCBBCBA-1	N	NPN
FoobarAB3_BazMoo_8AABDCDDACBDCDDA-1	N	NPN
FoobarAB2_BazMoo_3DCABCDBBCCCDDCB-1	N	NPN
FoobarAB8_BazMoo_1ABCDCCBABDABADD-1	N	NPN
FoobarAB5_BazMoo_4DCCCDDBCADDDCCC-1	N	NPN
FoobarAB5_BazMoo_1CBCACDADAADDDBD-1	N	NPN
FoobarAB7_BazMoo_5ACBAADCCBCCAACB-1	N	NPN
FoobarAB2_BazMoo_8DCCDCABABABBBCB-1	N	NPN
FoobarAB6_BazMoo_3AACDBBDBACBDBAD-1	N	NPN
FoobarAB2_BazMoo_7BCDCBCADBDCCDCD-1	N	NPN
FoobarAB6_BazMoo_2CDAADDBBADDCDCB-1	N	NPN
FoobarAB8_BazMoo_3BBADBABDADCCDCC-1	N	NPN
FoobarAB6_BazMoo_3CCDCCCDABDDCBDC-1	N	NPN
FoobarAB1_BazMoo_8ABDCCDAADADDADA-1	N	NPN
FoobarAB1_BazMoo_1CBAAADABDBDCCDD-1	N	NPN
FoobarAB6_BazMoo_5ABDDDBDADCCDCBD-1	N	NPN
FoobarAB1_BazMoo_4BDBCCDCDCACDAAB-1	N	NPN
FoobarAB2_BazMoo_1CBBACDBDDBDADCA-1	N	NPN
FoobarAB5_BazMoo_7CAADABBBADCBDAB-1	N	NPN
FoobarAB3_BazMoo_3DCBADBDACCCCBAD-1	N	NPN
FoobarAB2_BazMoo_3CDCDAABABDBACDB-1	N	NPN
FoobarAB2_BazMoo_2DDBBBACBDCCDDBC-1	N	NPN
FoobarAB3_BazMoo_8BBBDCADDADDDDBB-1	N	NPN
FoobarAB6_BazMoo_1ABCCBCBDDBADBDA-1	N	NPN
FoobarAB2_BazMoo_7BBBCDACBBDDABAC-1	N	NPN
FoobarAB7_BazMoo_1CBDAABBCBDCABAB-1	N	NPN
FoobarAB6_BazMoo_7CACAAAACABCABDD-1	N	NPN
FoobarAB4_BazMoo_3BBACDBABDCABADD-1	N	NPN
FoobarAB7_BazMoo_4ABABADDAADDAADA-1	N	NPN
FoobarAB6_BazMoo_1ABDDBACCACACBDD-1	N	NPN
FoobarAB3_BazMoo_7ACDBAABBCAACDBB-1	N	NPN
FoobarAB2_BazMoo_1DADDABDAAABDBCB-1	N	NPN
FoobarAB3_BazMoo_1AADABACCBCAACCB-1	N	NPN
FoobarAB3_BazMoo_8DBADAABDCBCBCCA-1	N	NPN
FoobarAB3_BazMoo_1CDBCBCCBBACBABC-1	N	NPN
FoobarAB8_BazMoo_1DBBDCCDABAACADD-1	N	NPN
FoobarAB7_BazMoo_1DACABBCCACDBCAB-1	N	NPN
FoobarAB8_BazMoo_3DBBBDDCACCABABC-1	N	NPN
FoobarAB3_BazMoo_3ABCACACCDDACDCB-1	N	NPN
FoobarAB7_BazMoo_7CBCBDDAADADDDCC-1	N	NPN
FoobarAB5_BazMoo_5CBAAADBADBAABBC-1	N	NPN
FoobarAB6_BazMoo_5ACABDBCABDADABC-1	N	NPN
FoobarAB7_BazMoo_8AABCDDACBCCBCCD-1	N	NPN
FoobarAB2_BazMoo_7BDAACDDABADCAAD-1	N	NPN
FoobarAB6_BazMoo_5DDDCACCADCDCDAC-1	N	NPN
FoobarAB3_BazMoo_1ADDDDABDCCDDDAD-1	N	NPN
FoobarAB5_BazMoo_3DACDBBBDCCBDACB-1	N	NPN
FoobarAB2_BazMoo_3BBCADBADBDCCBCD-1	N	NPN
FoobarAB8_BazMoo_7BDABACCDCACCBDA-1	N	NPN
FoobarAB7_BazMoo_3DCABBBBACBDBDBA-1	N	NPN
FoobarAB1_BazMoo_2DADBAAABCBCCCAD-1	N	NPN
FoobarAB6_BazMoo_2CACBBCABBBAADCA-1	N	NPN
FoobarAB5_BazMoo_5CDDDDBCCDAABCDD-1	N	NPN
FoobarAB1_BazMoo_4ABDBBDBADADDADD-1	N	NPN
FoobarAB2_BazMoo_7BACCDBCBABCABAC-1	N	NPN
FoobarAB8_BazMoo_7CBDBBADDAACACBC-1	N	NPN
FoobarAB8_BazMoo_2ACBAADCAABAACCA-1	N	NPN
FoobarAB6_BazMoo_4ADADABACCAABCAD-1	N	NPN
FoobarAB4_BazMoo_1AAADCAABDDBDBDB-1	N	NPN
FoobarAB3_BazMoo_8DACDCDDBADDBABD-1	N	NPN
FoobarAB3_BazMoo_3BDACCDCDACDCDBD-1	N	NPN
FoobarAB4_BazMoo_7ADDCBAACABBACAB-1	N	NPN
FoobarAB6_BazMoo_2CACCBACCDBAADCC-1	N	NPN
FoobarAB2_BazMoo_5BCDCCCCBDCCAACA-1	N	NPN
FoobarAB2_BazMoo_7DCAADAAAADBAABC-1	N	NPN
FoobarAB5_BazMoo_4BAADDABBDDAADDC-1	N	NPN
FoobarAB5_BazMoo_4ACDDDADAADAAADC-1	N	NPN
FoobarAB1_BazMoo_3CDBDDABDAADBDAA-1	N	NPN
FoobarAB2_BazMoo_4CBADCABBCDBBBCA-1	N	NPN
FoobarAB6_BazMoo_5DBBDABBCCBCCADD-1	N	NPN
FoobarAB6_BazMoo_5BBADDBABAABBDAA-1	N	NPN
FoobarAB6_BazMoo_1DABCCACBDCABBAB-1	N	NPN
FoobarAB6_BazMoo_7ACABBCACBBCCAAA-1	N	NPN
FoobarAB6_BazMoo_8BCCDAABBACBDDCB-1	N	NPN
FoobarAB8_BazMoo_5DBCCCDBDBCBDCBD-1	N	NPN
FoobarAB8_BazMoo_5ABCCBAADDCBBBAD-1	N	NPN
FoobarAB1_BazMoo_6CCCBDADDBABACCD-1	N	NPN
FoobarAB7_BazMoo_6DAACCAACACBDBCA-1	N	NPN
FoobarAB4_BazMoo_2CDBAAABDACCACCD-1	N	NPN
FoobarAB4_BazMoo_3CACBADBCCCCDADC-1	N	NPN
FoobarAB2_BazMoo_3BDADACCCACCBCDB-1	N	NPN
FoobarAB2_BazMoo_3AAABACDAADDBCCC-1	N	NPN
FoobarAB4_BazMoo_6BACCDDDCDABDCAC-1	N	NPN
FoobarAB1_BazMoo_4ABCDCCBABCBABCC-1	N	NPN
FoobarAB6_BazMoo_7ADADCBCCADCCACC-1	N	NPN
FoobarAB6_BazMoo_7DABAADAADDBCABA-1	N	NPN
FoobarAB8_BazMoo_8BBBACBBDBBBACDD-1	N	NPN
FoobarAB1_BazMoo_1DBACDBCDBBACDAA-1	N	NPN
FoobarAB6_BazMoo_3ABCCCABBCACBCBC-1	N	NPN
FoobarAB8_BazMoo_6CBDCDADACAABBBC-1	N	NPN
FoobarAB1_BazMoo_1CDADBCDBCCDBAAD-1	N	NPN
FoobarAB7_BazMoo_2CDAAACBCCBDADBA-1	N	NPN
FoobarAB1_BazMoo_7BACCBDCADCACDAC-1	N	NPN
FoobarAB7_BazMoo_4CDAAACCCCBBABAA-1	N	NPN
FoobarAB5_BazMoo_8DBCBCADACDDAAAB-1	N	NPN
