NAME	X	Y
FoobarAB5_BazMoo_7ACABABBDAACCADC-1	-0.7398	0.8496
FoobarAB8_BazMoo_1BABBBCADDBDAADD-1	-0.9327	0.6334
FoobarAB6_BazMoo_3BADCBDCDDCACBCA-1	-0.1693	0.081
FoobarAB8_BazMoo_7DBABCADDCABAADB-1	-0.727	0.8385
FoobarAB5_BazMoo_3BBCBBBADCBCBCAD-1	-0.7974	0.2146
FoobarAB1_BazMoo_7ABBCBBBCCAAAABB-1	-0.5749	0.6382
FoobarAB5_BazMoo_8ABDBACAACCDCAAD-1	-0.3248	0.4288
FoobarAB3_BazMoo_3CDDCABBDDCDDADD-1	-0.6999	0.503
FoobarAB4_BazMoo_1CBADCBADDDBBBBB-1	-0.0886	0.6348
FoobarAB5_BazMoo_4DAAACABAACDCACB-1	-0.5995	0.5226
FoobarAB2_BazMoo_1ACCCBCCDCCBBCBA-1	-0.6799	0.4114
FoobarAB6_BazMoo_7BCADBDBDDCCBCAA-1	-0.0297	0.8884
FoobarAB5_BazMoo_4BABBABBBDCDBACB-1	-0.5165	0.9449
FoobarAB8_BazMoo_2DBDCAAABDDCACCC-1	-0.6129	0.8315
FoobarAB5_BazMoo_4CBABAABDBCACADA-1	-0.1671	0.4172
FoobarAB4_BazMoo_8ABCACCAACDCDACA-1	-0.0506	0.3593
FoobarAB6_BazMoo_8CADDBDDADBACAAA-1	-0.5421	0.2113
FoobarAB6_BazMoo_8DBAACDCBCAABCDA-1	-0.8785	0.054
FoobarAB1_BazMoo_3BABDADBCDBBBBCC-1	-0.6623	0.2239
FoobarAB4_BazMoo_4CBDDDBCDACCDADB-1	-0.3173	0.9046
FoobarAB8_BazMoo_3DCAABDBBDBDDCBD-1	-0.4236	0.5749
FoobarAB1_BazMoo_7ADCACACDBBADDAD-1	-0.2917	0.916
FoobarAB8_BazMoo_4DCADDCDBBADDABD-1	-0.9302	0.2986
FoobarAB2_BazMoo_7ACCBBADBDDBCDCB-1	-0.5386	0.5459
FoobarAB2_BazMoo_8DACDCDDCAABCCBD-1	-0.7817	0.5413
FoobarAB5_BazMoo_3BDBDDCAABDBADBC-1	-0.6769	0.7633
FoobarAB1_BazMoo_1BCCDABBBCCDACAC-1	-0.8966	0.0049
FoobarAB5_BazMoo_8BACADACDDDCCDDA-1	-0.7337	0.6902
FoobarAB4_BazMoo_3BADBADCBBBBABAD-1	-0.002	0.7599
FoobarAB4_BazMoo_3AACABABCCCBABDD-1	-0.908	0.6892
FoobarAB5_BazMoo_7AABDABDDDDBDDCA-1	-0.9711	0.4502
FoobarAB1_BazMoo_1CCADAAAAAAACBDD-1	-0.355	0.7224
FoobarAB6_BazMoo_4DBDBDABCCBDCCAC-1	-0.6148	0.3475
FoobarAB1_BazMoo_4DCCDBDBAABCCCAA-1	-0.9895	0.7608
FoobarAB7_BazMoo_6BCBAADDACAAACDC-1	-0.7601	0.2102
FoobarAB4_BazMoo_6CABDABADDDCADAC-1	-0.1328	0.8968
FoobarAB4_BazMoo_6DCBAAADBDDDAADC-1	-0.1216	0.2789
FoobarAB8_BazMoo_6ABBAADCAABDCDDC-1	-0.0315	0.6155
FoobarAB2_BazMoo_8CCACDDCDCCADCBB-1	-0.5896	0.6981
FoobarAB7_BazMoo_7DDCDDDACDABAADD-1	-0.9809	0.5056
FoobarAB5_BazMoo_7DAAACCDCDBCCCAA-1	-0.5199	0.0126
FoobarAB7_BazMoo_8BCBBDADADBBDCCB-1	-0.014	0.5043
FoobarAB8_BazMoo_7DCDCBBDDDCDDABC-1	-0.3158	0.3966
FoobarAB3_BazMoo_8DBCBAABCBBCACBD-1	-0.3351	0.7261
FoobarAB2_BazMoo_5BDADBCBACCADDAD-1	-0.1834	0.2912
FoobarAB6_BazMoo_8ACACACBDDADDDBC-1	-0.7524	0.0153
FoobarAB6_BazMoo_8CDDDBCCDBADCABB-1	-0.8764	0.1524
FoobarAB3_BazMoo_5DCBAACACCCDDBCB-1	-0.3555	0.3613
FoobarAB8_BazMoo_5CACCDAACDAADAAA-1	-0.5243	0.0294
FoobarAB4_BazMoo_5DBBDDCCCDBCACBA-1	-0.534	0.958
FoobarAB1_BazMoo_4DCBBDDAADBBDDAA-1	-0.8242	0.2061
FoobarAB4_BazMoo_7BBDCCACBDCDBDCD-1	-0.6434	0.2858
FoobarAB6_BazMoo_6CBAABCCACBBCBBA-1	-0.1706	0.5791
FoobarAB8_BazMoo_8BDDBBAABCBDABBB-1	-0.6778	0.8517
FoobarAB5_BazMoo_2DABCCACABDCCDCC-1	-0.0887	0.6001
FoobarAB8_BazMoo_5DADDBABCCDABADA-1	-0.0815	0.1878
FoobarAB5_BazMoo_7BADAAACBABAABDD-1	-0.5958	0.7414
FoobarAB4_BazMoo_5DCDCDCADDCBCBCA-1	-0.9105	0.7105
FoobarAB2_BazMoo_1AABDCBBADDACCCC-1	-0.2192	0.6269
FoobarAB7_BazMoo_6DBABDDBBCADAADD-1	-0.6548	0.4704
FoobarAB4_BazMoo_2DCCCBCCBDCBCADD-1	-0.4863	0.2471
FoobarAB4_BazMoo_1CDADBCBDBBCACAA-1	-0.5525	0.266
FoobarAB6_BazMoo_3CCDCCBCDACCCBAC-1	-0.4916	0.821
FoobarAB4_BazMoo_6BBABDCDDADBCBBA-1	-0.3193	0.0128
FoobarAB3_BazMoo_4BADDBBCCDCCDABD-1	-0.9165	0.6421
FoobarAB6_BazMoo_6ACCBCBBDABBBCDD-1	-0.0571	0.1029
FoobarAB8_BazMoo_8BACCDCBCCBAAABB-1	-0.655	0.7279
FoobarAB2_BazMoo_8BCADBDACDDDCDDD-1	-0.9386	0.5543
FoobarAB2_BazMoo_4BDCBBDDADCBBCBA-1	-0.7648	0.1313
FoobarAB3_BazMoo_8AABDCDDACBDCDDA-1	-0.1914	0.3127
FoobarAB2_BazMoo_3DCABCDBBCCCDDCB-1	-0.4224	0.4376
FoobarAB8_BazMoo_1ABCDCCBABDABADD-1	-0.7513	0.119
FoobarAB5_BazMoo_4DCCCDDBCADDDCCC-1	-0.6576	0.6256
FoobarAB5_BazMoo_1CBCACDADAADDDBD-1	-0.7864	0.5111
FoobarAB7_BazMoo_5ACBAADCCBCCAACB-1	-0.1178	0.248
FoobarAB2_BazMoo_8DCCDCABABABBBCB-1	-0.9296	0.795
FoobarAB6_BazMoo_3AACDBBDBACBDBAD-1	-0.172	0.0526
FoobarAB2_BazMoo_7BCDCBCADBDCCDCD-1	-0.6574	0.0281
FoobarAB6_BazMoo_2CDAADDBBADDCDCB-1	-0.329	0.0628
FoobarAB8_BazMoo_3BBADBABDADCCDCC-1	-0.8308	0.6376
FoobarAB6_BazMoo_3CCDCCCDABDDCBDC-1	-0.5099	0.3964
FoobarAB1_BazMoo_8ABDCCDAADADDADA-1	-0.8838	0.3773
FoobarAB1_BazMoo_1CBAAADABDBDCCDD-1	-0.6205	0.4008
FoobarAB6_BazMoo_5ABDDDBDADCCDCBD-1	-0.3593	0.8857
FoobarAB1_BazMoo_4BDBCCDCDCACDAAB-1	-0.9392	0.426
FoobarAB2_BazMoo_1CBBACDBDDBDADCA-1	-0.8315	0.5449
FoobarAB5_BazMoo_7CAADABBBADCBDAB-1	-0.3003	0.6123
FoobarAB3_BazMoo_3DCBADBDACCCCBAD-1	-0.2393	0.1229
FoobarAB2_BazMoo_3CDCDAABABDBACDB-1	-0.9942	0.5913
FoobarAB2_BazMoo_2DDBBBACBDCCDDBC-1	-0.3624	0.8066
FoobarAB3_BazMoo_8BBBDCADDADDDDBB-1	-0.1522	0.6725
FoobarAB6_BazMoo_1ABCCBCBDDBADBDA-1	-0.7622	0.9907
FoobarAB2_BazMoo_7BBBCDACBBDDABAC-1	-0.4164	0.0251
FoobarAB7_BazMoo_1CBDAABBCBDCABAB-1	-0.3825	0.3829
FoobarAB6_BazMoo_7CACAAAACABCABDD-1	-0.2253	0.0368
FoobarAB4_BazMoo_3BBACDBABDCABADD-1	-0.1888	0.0552
FoobarAB7_BazMoo_4ABABADDAADDAADA-1	-0.5746	0.1019
FoobarAB6_BazMoo_1ABDDBACCACACBDD-1	-0.9828	0.9366
FoobarAB3_BazMoo_7ACDBAABBCAACDBB-1	-0.8471	0.51
FoobarAB2_BazMoo_1DADDABDAAABDBCB-1	-0.3842	0.0379
FoobarAB3_BazMoo_1AADABACCBCAACCB-1	-0.7811	0.5887
FoobarAB3_BazMoo_8DBADAABDCBCBCCA-1	-0.9742	0.3431
FoobarAB3_BazMoo_1CDBCBCCBBACBABC-1	-0.5315	0.2162
FoobarAB8_BazMoo_1DBBDCCDABAACADD-1	-0.9428	0.5925
FoobarAB7_BazMoo_1DACABBCCACDBCAB-1	-0.3316	0.8156
FoobarAB8_BazMoo_3DBBBDDCACCABABC-1	-0.9996	0.277
FoobarAB3_BazMoo_3ABCACACCDDACDCB-1	-0.3652	0.4886
FoobarAB7_BazMoo_7CBCBDDAADADDDCC-1	-0.7608	0.2425
FoobarAB5_BazMoo_5CBAAADBADBAABBC-1	-0.3446	0.5773
FoobarAB6_BazMoo_5ACABDBCABDADABC-1	-0.8175	0.554
FoobarAB7_BazMoo_8AABCDDACBCCBCCD-1	-0.1601	0.4197
FoobarAB2_BazMoo_7BDAACDDABADCAAD-1	-0.6525	0.7898
FoobarAB6_BazMoo_5DDDCACCADCDCDAC-1	-0.9959	0.431
FoobarAB3_BazMoo_1ADDDDABDCCDDDAD-1	-0.3073	0.4143
FoobarAB5_BazMoo_3DACDBBBDCCBDACB-1	-0.8172	0.7879
FoobarAB2_BazMoo_3BBCADBADBDCCBCD-1	-0.0541	0.2803
FoobarAB8_BazMoo_7BDABACCDCACCBDA-1	-0.4512	0.6279
FoobarAB7_BazMoo_3DCABBBBACBDBDBA-1	-0.7914	0.001
FoobarAB1_BazMoo_2DADBAAABCBCCCAD-1	-0.7035	0.2666
FoobarAB6_BazMoo_2CACBBCABBBAADCA-1	-0.5307	0.8632
FoobarAB5_BazMoo_5CDDDDBCCDAABCDD-1	-0.2505	0.7511
FoobarAB1_BazMoo_4ABDBBDBADADDADD-1	-0.5134	0.0488
FoobarAB2_BazMoo_7BACCDBCBABCABAC-1	-0.6981	0.9605
FoobarAB8_BazMoo_7CBDBBADDAACACBC-1	-0.8096	0.3265
FoobarAB8_BazMoo_2ACBAADCAABAACCA-1	-0.7862	0.8732
FoobarAB6_BazMoo_4ADADABACCAABCAD-1	-0.8354	0.1857
FoobarAB4_BazMoo_1AAADCAABDDBDBDB-1	-0.5592	0.5883
FoobarAB3_BazMoo_8DACDCDDBADDBABD-1	-0.3544	0.147
FoobarAB3_BazMoo_3BDACCDCDACDCDBD-1	-0.0198	0.3653
FoobarAB4_BazMoo_7ADDCBAACABBACAB-1	-0.868	0.9593
FoobarAB6_BazMoo_2CACCBACCDBAADCC-1	-0.484	0.1353
FoobarAB2_BazMoo_5BCDCCCCBDCCAACA-1	-0.934	0.7153
FoobarAB2_BazMoo_7DCAADAAAADBAABC-1	-0.9663	0.4375
FoobarAB5_BazMoo_4BAADDABBDDAADDC-1	-0.7948	0.9304
FoobarAB5_BazMoo_4ACDDDADAADAAADC-1	-0.0265	0.0962
FoobarAB1_BazMoo_3CDBDDABDAADBDAA-1	-0.6066	0.4957
FoobarAB2_BazMoo_4CBADCABBCDBBBCA-1	-0.7081	0.2399
FoobarAB6_BazMoo_5DBBDABBCCBCCADD-1	-0.6254	0.0915
FoobarAB6_BazMoo_5BBADDBABAABBDAA-1	-0.9093	0.2072
FoobarAB6_BazMoo_1DABCCACBDCABBAB-1	-0.0134	0.8532
FoobarAB6_BazMoo_7ACABBCACBBCCAAA-1	-0.8629	0.502
FoobarAB6_BazMoo_8BCCDAABBACBDDCB-1	-0.9749	0.3732
FoobarAB8_BazMoo_5DBCCCDBDBCBDCBD-1	-0.3395	0.4386
FoobarAB8_BazMoo_5ABCCBAADDCBBBAD-1	-0.6354	0.8951
FoobarAB1_BazMoo_6CCCBDADDBABACCD-1	-0.8284	0.8482
FoobarAB7_BazMoo_6DAACCAACACBDBCA-1	-0.9452	0.2316
FoobarAB4_BazMoo_2CDBAAABDACCACCD-1	-0.7697	0.7857
FoobarAB4_BazMoo_3CACBADBCCCCDADC-1	-0.2327	0.9079
FoobarAB2_BazMoo_3BDADACCCACCBCDB-1	-0.8775	0.4899
FoobarAB2_BazMoo_3AAABACDAADDBCCC-1	-0.166	0.8766
FoobarAB4_BazMoo_6BACCDDDCDABDCAC-1	-0.8278	0.9418
FoobarAB1_BazMoo_4ABCDCCBABCBABCC-1	-0.6795	0.0299
FoobarAB6_BazMoo_7ADADCBCCADCCACC-1	-0.2129	0.6782
FoobarAB6_BazMoo_7DABAADAADDBCABA-1	-0.9034	0.3155
FoobarAB8_BazMoo_8BBBACBBDBBBACDD-1	-0.2209	0.2008
FoobarAB1_BazMoo_1DBACDBCDBBACDAA-1	-0.9474	0.7921
FoobarAB6_BazMoo_3ABCCCABBCACBCBC-1	-0.0398	0.1245
FoobarAB8_BazMoo_6CBDCDADACAABBBC-1	-0.2764	0.1715
FoobarAB1_BazMoo_1CDADBCDBCCDBAAD-1	-0.4298	0.6131
FoobarAB7_BazMoo_2CDAAACBCCBDADBA-1	-0.3439	0.5956
FoobarAB1_BazMoo_7BACCBDCADCACDAC-1	-0.6103	0.4252
FoobarAB7_BazMoo_4CDAAACCCCBBABAA-1	-0.8682	0.7307
FoobarAB5_BazMoo_8DBCBCADACDDAAAB-1	-0.305	0.0408
FoobarAB3_BazMoo_1AAAADADBDBDADBC-1	-0.8886	0.9191
FoobarAB6_BazMoo_5DCDCAABDBAAABDA-1	-0.9623	0.615
FoobarAB7_BazMoo_5CBBBDCCADCBBACD-1	-0.3668	0.8664
FoobarAB7_BazMoo_5ACDBDBACCADABBA-1	-0.1148	0.1267
FoobarAB4_BazMoo_3CCBCBBABBDADABD-1	-0.1852	0.1937
FoobarAB3_BazMoo_2DBBAAADBBDDDCAC-1	-0.8511	0.563
FoobarAB6_BazMoo_4ABCACDDBAABDCAD-1	-0.6813	0.2823
FoobarAB6_BazMoo_7BABCCCACDCBBADC-1	-0.3102	0.1112
FoobarAB6_BazMoo_5CDCCDADABCADBBA-1	-0.3256	0.5132
FoobarAB1_BazMoo_3CCAACADADBCACCD-1	-0.5204	0.7857
FoobarAB4_BazMoo_3ACCCCCDBAACBDDD-1	-0.0839	0.6154
FoobarAB6_BazMoo_1BBDADBABAACBDCA-1	-0.9908	0.4308
FoobarAB3_BazMoo_7DCDCCDDDDDCABBA-1	-0.3121	0.3488
FoobarAB1_BazMoo_2DDBAACBACBADCCC-1	-0.4269	0.8668
FoobarAB7_BazMoo_5BBADBACBAADBAAB-1	-0.8265	0.4799
FoobarAB7_BazMoo_8BDCBABBCBDCAABB-1	-0.7368	0.7765
FoobarAB6_BazMoo_4ADCDCCBDCABACBD-1	-0.8854	0.512
FoobarAB1_BazMoo_6BBBADDBCACABBAB-1	-0.5629	0.7712
FoobarAB4_BazMoo_1DBBCDDCBCBDBADD-1	-0.4298	0.2624
FoobarAB4_BazMoo_7CCADABDADDABADA-1	-0.2648	0.5166
FoobarAB4_BazMoo_6ADAADCBADADDDDC-1	-0.7652	0.336
FoobarAB4_BazMoo_2ADCDCDABACBDADC-1	-0.2327	0.9535
FoobarAB8_BazMoo_2DBBDDBAADADCDBA-1	-0.0798	0.5195
FoobarAB7_BazMoo_8BDCBDBCBBACCADB-1	-0.0552	0.4419
FoobarAB5_BazMoo_3DCBCCADDCDABCAD-1	-0.6451	0.3764
FoobarAB3_BazMoo_7DAADDBAABBBBDAD-1	-0.4396	0.9385
FoobarAB8_BazMoo_2ADBBACABAACDBBB-1	-0.8599	0.4682
FoobarAB5_BazMoo_4BBBDBCCACBBBBBB-1	-0.217	0.4039
FoobarAB7_BazMoo_8DCBCCCDCADCCCAD-1	-0.0122	0.0004
FoobarAB8_BazMoo_2DBDDBACCCCCCCCA-1	-0.321	0.6618
FoobarAB3_BazMoo_7DBBBABABBBDCCCC-1	-0.4402	0.5479
FoobarAB8_BazMoo_4DCDCDCCBCDDADCB-1	-0.1869	0.2268
FoobarAB2_BazMoo_4CDCBDCDBBCABDDA-1	-0.8901	0.0221
FoobarAB7_BazMoo_2ACABCCDBDBCBBBC-1	-0.1484	0.4648
FoobarAB2_BazMoo_1BDCCDACCBDACBAC-1	-0.5881	0.0639
FoobarAB3_BazMoo_6CDDCCCCABBDAADC-1	-0.1667	0.8439
FoobarAB1_BazMoo_7DDCBCCBABDBADDC-1	-0.1951	0.7714
FoobarAB1_BazMoo_6ABCCCCDBDBDADCC-1	-0.2152	0.9856
FoobarAB3_BazMoo_3DCBCDCADDAADBCB-1	-0.6032	0.1159
FoobarAB8_BazMoo_5ACAABADACCABCDB-1	-0.1815	0.2334
FoobarAB7_BazMoo_1CDABDDBBACDBBBA-1	-0.1637	0.4728
FoobarAB4_BazMoo_8DADDACBDDBABAAC-1	-0.5576	0.2587
FoobarAB8_BazMoo_1DBADBDCBCBBDCBB-1	-0.235	0.1798
FoobarAB1_BazMoo_5CBCAAABBBACDABB-1	-0.0039	0.3303
FoobarAB1_BazMoo_4ABDBDCDDBABABCB-1	-0.47	0.3198
FoobarAB6_BazMoo_3BCCACCADDDBAACC-1	-0.1471	0.8473
FoobarAB7_BazMoo_4CDADCDDDCABCBDB-1	-0.9645	0.6743
FoobarAB8_BazMoo_3AADDCACCCDDADCD-1	-0.465	0.7464
FoobarAB1_BazMoo_5BCCCAACBBDBABBA-1	-0.8168	0.6484
FoobarAB5_BazMoo_8CCCBACBBDCCAACD-1	-0.1034	0.5207
FoobarAB1_BazMoo_7AAADCCACBCCDBCD-1	-0.6685	0.3764
FoobarAB8_BazMoo_1DCDDDDCCBDADCBD-1	-0.0358	0.1433
FoobarAB5_BazMoo_2BABCCDBABBDDBBB-1	-0.542	0.1617
FoobarAB4_BazMoo_2CADCCACCAADDADB-1	-0.6922	0.6539
FoobarAB5_BazMoo_8CDCCBBBDCBCBCBD-1	-0.4695	0.7115
FoobarAB4_BazMoo_8CDCABBAACBDDCCB-1	-0.9678	0.5246
FoobarAB5_BazMoo_4ABADCDACDDCACBB-1	-0.2379	0.0079
FoobarAB6_BazMoo_6BCCCACBABCABCDA-1	-0.1614	0.7855
FoobarAB2_BazMoo_5DDAABBACCCCDBDB-1	-0.1846	0.4444
FoobarAB1_BazMoo_1AADCBAACACACADC-1	-0.814	0.1594
FoobarAB2_BazMoo_6CDDAAADBDDABCCC-1	-0.6779	0.4792
FoobarAB2_BazMoo_2AAABBCAACCDCCAB-1	-0.9712	0.5675
FoobarAB3_BazMoo_7DACADCBADBDDCBC-1	-0.6451	0.7291
FoobarAB3_BazMoo_8BDCDAAAACBDDDAD-1	-0.3199	0.0953
FoobarAB3_BazMoo_3DACCDCCDBBDBDCD-1	-0.9491	0.9565
FoobarAB5_BazMoo_5CCBBCDCDDBBDCCB-1	-0.0834	0.2934
FoobarAB7_BazMoo_3DBCBADDBBCAAABA-1	-0.1231	0.1446
FoobarAB7_BazMoo_2DCBBDDDADABBDBB-1	-0.0423	0.8053
FoobarAB7_BazMoo_7DCCBBBDDACDDBCD-1	-0.6556	0.8627
FoobarAB7_BazMoo_2CBBCBACDADCACCC-1	-0.1222	0.3209
FoobarAB5_BazMoo_1ABCCBCADACDAAAD-1	-0.5766	0.5221
FoobarAB3_BazMoo_4BBBCCBCADDBDACC-1	-0.5221	0.0771
FoobarAB3_BazMoo_6CBDACBCCDACCABD-1	-0.5292	0.5025
FoobarAB3_BazMoo_5AADCCBDDCCAACCC-1	-0.9823	0.626
FoobarAB7_BazMoo_4AADBDACADAADCBA-1	-0.1461	0.336
FoobarAB2_BazMoo_2BACABBBDBCCABCD-1	-0.2267	0.3899
FoobarAB4_BazMoo_1BDACADDBBCBDADC-1	-0.2793	0.2294
FoobarAB2_BazMoo_3BCACADABBCBAACB-1	-0.5615	0.7613
FoobarAB8_BazMoo_4DAABBCBAACBACDD-1	-0.108	0.8544
FoobarAB6_BazMoo_7CCDCCBDCAABACBC-1	-0.1932	0.4488
FoobarAB6_BazMoo_4ACBBACCBADCADAB-1	-0.8612	0.3143
FoobarAB6_BazMoo_8BBBADDCAACACACD-1	-0.5951	0.4294
FoobarAB2_BazMoo_2DCDCDABCBDBCCCB-1	-0.4849	0.911
FoobarAB3_BazMoo_6DDAADCBADDBBBBA-1	-0.0262	0.8248
FoobarAB6_BazMoo_8BBDCCCACDCBDDCB-1	-0.7573	0.0524
FoobarAB2_BazMoo_6ABCBDCAADDDABCB-1	-0.5349	0.2294
FoobarAB3_BazMoo_7CACBABCBBDAAADC-1	-0.7355	0.1076
FoobarAB4_BazMoo_1BABDDDADAACBDDA-1	-0.1526	0.2671
FoobarAB3_BazMoo_1DADDDDBABDDACDA-1	-0.3519	0.776
FoobarAB4_BazMoo_2CCDAAACADAABACA-1	-0.5499	0.0125
FoobarAB5_BazMoo_4BCADAADBABDBACB-1	-0.8913	0.5399
FoobarAB7_BazMoo_3DCDBBDBCAADDCDA-1	-0.9927	0.9084
FoobarAB3_BazMoo_4DACCBADDCCDADAD-1	-0.848	0.0472
FoobarAB1_BazMoo_1CCADBCABBCCABCD-1	-0.5873	0.8549
FoobarAB3_BazMoo_2BDBBDABDBACADCC-1	-0.9089	0.059
FoobarAB7_BazMoo_2CCBBCBBACDADDCB-1	-0.6936	0.1637
FoobarAB7_BazMoo_7DDCDBCCDDCDCABC-1	-0.1728	0.454
FoobarAB7_BazMoo_1DCCCCBBBBCDBDAC-1	-0.86	0.9804
FoobarAB7_BazMoo_2AADCCCABAACDBCA-1	-0.265	0.2184
FoobarAB1_BazMoo_4CACADBABCCDBACC-1	-0.3557	0.3291
FoobarAB6_BazMoo_7BACBCCCCCAABCAA-1	-0.9572	0.6638
FoobarAB6_BazMoo_5BBCBBBBADDADAAC-1	-0.9506	0.2475
FoobarAB1_BazMoo_8BCAABBDCBCDCBBC-1	-0.8209	0.0887
FoobarAB5_BazMoo_8CBADBBBBBCBBDDA-1	-0.0262	0.5335
FoobarAB5_BazMoo_2CCDCDACBDCCCADB-1	-0.5433	0.5747
FoobarAB3_BazMoo_5ADAADCABCDDACBB-1	-0.0837	0.4951
FoobarAB8_BazMoo_7DCADDADBCADABDA-1	-0.7276	0.7492
FoobarAB4_BazMoo_4AABDAAADDACBBBB-1	-0.1159	0.2318
FoobarAB5_BazMoo_6DDACDACDCBBABBA-1	-0.2785	0.0355
FoobarAB4_BazMoo_1BAADDDDBCCCCDAC-1	-0.685	0.0694
FoobarAB5_BazMoo_4ADADBCBAAAADADD-1	-0.0062	0.7366
FoobarAB1_BazMoo_7DADDCBADACBABDB-1	-0.9964	0.0655
FoobarAB8_BazMoo_1DCACDADCDDBDCAC-1	-0.8226	0.2859
FoobarAB4_BazMoo_7ABBACACAACDDDBA-1	-0.5084	0.789
FoobarAB4_BazMoo_3ABCDBCDCCACCBCA-1	-0.1406	0.2715
FoobarAB4_BazMoo_5CCDACBDBDAABBDA-1	-0.1047	0.4536
FoobarAB4_BazMoo_5CCBCBABDCCADDCB-1	-0.6588	0.456
FoobarAB6_BazMoo_6ACBCBCACBDDBABB-1	-0.9755	0.6633
FoobarAB8_BazMoo_6DBBBABDCBABAADB-1	-0.176	0.648
FoobarAB4_BazMoo_5ADACDDBCBDABABC-1	-0.2207	0.2121
FoobarAB7_BazMoo_8ABCDDDADCCCDBBA-1	-0.894	0.0307
FoobarAB8_BazMoo_2BABADBBDCBCDCDC-1	-0.5859	0.3708
FoobarAB1_BazMoo_5CCACBBBCADCDCBB-1	-0.8248	0.7359
FoobarAB8_BazMoo_7AABBDABDDCBADCB-1	-0.9827	0.137
FoobarAB4_BazMoo_6DABCBDBACDBAADA-1	-0.2696	0.3208
FoobarAB1_BazMoo_8BADBCCADBCBBDBC-1	-0.6879	0.0704
FoobarAB1_BazMoo_1BCABBBBCACBACAD-1	-0.6423	0.5102
FoobarAB8_BazMoo_3ABDDCBDDDBACCDA-1	-0.083	0.8979
FoobarAB2_BazMoo_7BCCBAADCACDDBBC-1	-0.9706	0.2383
FoobarAB5_BazMoo_2BCBADACCCCCBADC-1	-0.5377	0.0743
FoobarAB4_BazMoo_3ABDBACBBBCCAACC-1	-0.8381	0.2273
FoobarAB3_BazMoo_4DBABCACCCDDBBAD-1	-0.5423	0.154
FoobarAB7_BazMoo_5DDCCDADDABACADB-1	-0.9795	0.2469
FoobarAB7_BazMoo_3ACAACABADDACBDB-1	-0.211	0.1279
FoobarAB4_BazMoo_7DADBCACAABACDAD-1	-0.3666	0.5956
FoobarAB8_BazMoo_7ACBCBABDAABCBDA-1	-0.8772	0.4093
FoobarAB8_BazMoo_3BADCAACDCCABADD-1	-0.7174	0.9043
FoobarAB6_BazMoo_6AACBCDDBDCCCBAC-1	-0.2003	0.5619
FoobarAB1_BazMoo_6ACCABCADCABBADD-1	-0.911	0.9442
FoobarAB2_BazMoo_4ACADACDACCCDDBB-1	-0.0222	0.2812
FoobarAB2_BazMoo_6DAABCCBADAABABB-1	-0.7198	0.1772
FoobarAB8_BazMoo_5BABDBBCABBBDDCB-1	-0.6019	0.139
FoobarAB3_BazMoo_6BCCBCBCDDBDCBCB-1	-0.9211	0.6264
FoobarAB7_BazMoo_3CDCDADBDBBDDDCC-1	-0.3452	0.4635
FoobarAB5_BazMoo_5BDCCCDADABAADCB-1	-0.2885	0.8422
FoobarAB6_BazMoo_2ADCCACBBDCCCCCB-1	-0.3916	0.18
FoobarAB6_BazMoo_3DCCCCADCCBDACBB-1	-0.1698	0.6412
FoobarAB7_BazMoo_3BABBBDAABACDCAB-1	-0.3603	0.7063
FoobarAB1_BazMoo_5ACABBCDDDDACCBB-1	-0.4861	0.3024
FoobarAB3_BazMoo_3CCDADACCCABBBDD-1	-0.421	0.4588
FoobarAB5_BazMoo_1ACBCACDCDDAACCC-1	-0.6723	0.9296
FoobarAB4_BazMoo_4ACAAADCAABDDABD-1	-0.1669	0.6649
FoobarAB2_BazMoo_6CDBDDABCDBADBDA-1	-0.2272	0.1749
FoobarAB4_BazMoo_4DADBDCCBDAABABB-1	-0.9485	0.3799
FoobarAB4_BazMoo_4ABDBADBDDBDCBAC-1	-0.1052	0.0591
FoobarAB3_BazMoo_1DCDDCCDCDDABADD-1	-0.1458	0.5416
FoobarAB8_BazMoo_6BCCDDADDBADBABC-1	-0.6943	0.4997
FoobarAB8_BazMoo_8DAABDCABAACBBBB-1	-0.4006	0.4441
FoobarAB7_BazMoo_1DDBACCBBBBDBDBA-1	-0.5997	0.8477
FoobarAB3_BazMoo_1ADBDBABCCCAACAA-1	-0.7657	0.7464
FoobarAB8_BazMoo_8AABBDDCDBBDBCBB-1	-0.7114	0.2604
FoobarAB4_BazMoo_5CBADDACADBCBBAC-1	-0.5442	0.3113
FoobarAB1_BazMoo_8DAAADCCDAADCBDC-1	-0.8265	0.6021
FoobarAB2_BazMoo_8DDABDBDACABABDD-1	-0.3247	0.9136
FoobarAB1_BazMoo_2DDDADABDADDBCDD-1	-0.2002	0.3601
FoobarAB4_BazMoo_3BBCDBABACCDCDAD-1	-0.706	0.4032
FoobarAB6_BazMoo_4BBCCCAADBBDCDBD-1	-0.4494	0.0554
FoobarAB8_BazMoo_4CDDADDCCBCBACAC-1	-0.6463	0.646
FoobarAB2_BazMoo_4CADDBDCDDCDCBBD-1	-0.5321	0.3084
FoobarAB8_BazMoo_5DBDADCAADCBCCCD-1	-0.9581	0.1179
FoobarAB1_BazMoo_1ABBADCDDBADACCB-1	-0.5582	0.6354
FoobarAB1_BazMoo_6DBAABBCCBCBCDDD-1	-0.5852	0.5168
FoobarAB4_BazMoo_1ADCDABAADCADBBA-1	-0.8132	0.9897
FoobarAB2_BazMoo_4DACCBACBCDAADBB-1	-0.8598	0.7747
